DOCUMENT_ID,TRAININGSET_SELECTION,TRAININGSET_VALUE,TRAININGSET_ISSUE
d20050408_putin1.txt,0,,
d20050409_putin.txt,0,,
d20050410_putin.txt,0,,
d20050411_kosachev.txt,0,,
d20050411_putin.txt,0,,
d20050411_putin1.txt,0,,
d20050411_putin2.txt,0,,
d20050412_putin.txt,0,,
d20050412_putin1.txt,0,,
d20050413_putin.txt,0,,
d20050413_putin1.txt,0,,
d20050413_putin2.txt,0,,
d20050413_zatulin.txt,0,,
d20050414_putin.txt,1,0,0
d20050415_putin.txt,0,,
d20050415_putin1.txt,0,,
d20050415_putin2.txt,0,,
d20050416_nikonov.txt,0,,
d20050418_putin.txt,0,,
d20050418_putin1.txt,0,,
d20050418_putin2.txt,0,,
d20050419_putin.txt,0,,
d20050419_putin1.txt,0,,
d20050420_putin.txt,0,,
d20050420_putin1.txt,0,,
d20050420_putin2.txt,0,,
d20050421_karaganov.txt,0,,
d20050421_putin.txt,0,,
d20050421_putin1.txt,0,,
d20050422_belousov.txt,0,,
d20050422_putin.txt,0,,
d20050422_putin1.txt,0,,
d20050422_putin2.txt,0,,
d20050422_putin3.txt,0,,
d20050422_yavlinsky.txt,0,,
d20050425_bovt.txt,0,,
d20050425_putin.txt,0,,
d20050425_putin1.txt,0,,
d20050425_yavlinsky.txt,0,,
d20050426_nikonov.txt,0,,
d20050427_gareyev.txt,0,,
d20050427_mikhaylov.txt,0,,
d20050427_putin.txt,0,,
d20050427_putin1.txt,0,,
d20050427_putin2.txt,0,,
d20050427_putin3.txt,0,,
d20050428_karaganov.txt,0,,
d20050428_margelov.txt,0,,
d20050428_mironov.txt,0,,
d20050428_nikonov.txt,0,,
d20050428_putin.txt,0,,
d20050428_putin1.txt,0,,
d20050428_putin2.txt,0,,
d20050428_putin3.txt,0,,
d20050428_putin4.txt,0,,
d20050428_putin5.txt,0,,
d20050428_putin6.txt,0,,
d20050429_dzasokhov.txt,0,,
d20050429_kosachev.txt,0,,
d20050429_putin.txt,0,,
d20050429_putin1.txt,0,,
d20050430_baluyevsky.txt,0,,
d20050430_ivashkov.txt,0,,
d20050430_ivashov.txt,0,,
d20050430_klimenko.txt,0,,
d20050430_korabelnikov.txt,0,,
d20050430_kosachev.txt,0,,
d20050430_kuroyedov.txt,0,,
d20050430_makarov.txt,0,,
d20050430_masyagin.txt,0,,
d20050430_meshkov.txt,0,,
d20050430_nikonov.txt,0,,
d20050430_osipov.txt,0,,
d20050430_vasilenko.txt,0,,
d20050430_vasilyev.txt,0,,
d20050430_zverev.txt,0,,
d20050503_putin.txt,0,,
d20050504_yakubov.txt,0,,
d20050505_nikonov.txt,0,,
d20050505_putin.txt,0,,
d20050505_putin1.txt,0,,
d20050505_putin2.txt,0,,
d20050506_boldyrev.txt,0,,
d20050507_putin.txt,0,,
d20050507_putin1.txt,0,,
d20050507_putin2.txt,1,0,1
d20050507_putin3.txt,0,,
d20050508_putin.txt,0,,
d20050508_putin1.txt,0,,
d20050508_putin2.txt,0,,
d20050508_putin3.txt,0,,
d20050508_putin8.txt,0,,
d20050509_putin.txt,1,0,0
d20050509_putin1.txt,0,,
d20050509_putin2.txt,0,,
d20050509_putin3.txt,0,,
d20050509_putin4.txt,0,,
d20050509_putin5.txt,0,,
d20050509_putin6.txt,0,,
d20050509_putin7.txt,0,,
d20050509_tsyganok.txt,0,,
d20050510_putin.txt,0,,
d20050510_putin1.txt,0,,
d20050511_kosachev.txt,0,,
d20050511_putin.txt,0,,
d20050512_lavrov.txt,0,,
d20050512_putin.txt,0,,
d20050512_putin1.txt,0,,
d20050512_putin2.txt,0,,
d20050512_serdyukov.txt,1,1,0
d20050513_kirshin.txt,1,0,0
d20050513_putin.txt,0,,
d20050514_makarov.txt,0,,
d20050516_putin.txt,0,,
d20050516_putin1.txt,0,,
d20050517_putin.txt,1,0,1
d20050517_putin1.txt,0,,
d20050517_putin2.txt,0,,
d20050517_putin3.txt,0,,
d20050518_putin.txt,0,,
d20050519_luzhkov.txt,0,,
d20050519_razmakhnin.txt,0,,
d20050520_karaganov.txt,0,,
d20050520_nikonov.txt,0,,
d20050520_ozerov.txt,0,,
d20050520_putin.txt,0,,
d20050520_putin1.txt,0,,
d20050520_zatulin.txt,0,,
d20050521_putin.txt,0,,
d20050521_sergeyev.txt,0,,
d20050523_putin.txt,0,,
d20050523_putin1.txt,0,,
d20050523_putin2.txt,0,,
d20050523_putin3.txt,0,,
d20050524_karaganov.txt,0,,
d20050524_putin.txt,0,,
d20050524_putin1.txt,0,,
d20050524_putin2.txt,0,,
d20050524_putin3.txt,0,,
d20050525_putin.txt,0,,
d20050525_putin1.txt,0,,
d20050525_putin2.txt,0,,
d20050525_putin3.txt,0,,
d20050526_putin.txt,0,,
d20050527_babakov.txt,0,,
d20050527_popovkin.txt,0,,
d20050527_putin.txt,0,,
d20050527_putin1.txt,0,,
d20050528_glazyev.txt,0,,
d20050528_nikonov.txt,0,,
d20050530_putin.txt,0,,
d20050530_putin1.txt,0,,
d20050531_belousov.txt,0,,
d20050531_gareyev.txt,0,,
d20050531_gareyev1.txt,0,,
d20050531_golubev.txt,0,,
d20050531_isakov.txt,0,,
d20050531_ivashov.txt,0,,
d20050531_kozlov.txt,0,,
d20050531_kuroyedov.txt,0,,
d20050531_medvedev.txt,0,,
d20050531_moskovskiy.txt,0,,
d20050531_pismenkiy.txt,0,,
d20050531_putin.txt,1,99,99
d20050531_rostovtsev.txt,0,,
d20050531_shuvalov.txt,0,,
d20050531_zhirinovsky.txt,0,,
d20050601_bokhonko.txt,0,,
d20050601_putin.txt,0,,
d20050601_putin1.txt,0,,
d20050601_putin2.txt,0,,
d20050602_likhachev.txt,0,,
d20050602_putin.txt,0,,
d20050602_putin1.txt,0,,
d20050603_karaganov.txt,0,,
d20050603_nikonov.txt,0,,
d20050603_nikonov1.txt,1,99,99
d20050603_putin.txt,0,,
d20050603_putin1.txt,1,0,0
d20050604_putin.txt,0,,
d20050606_putin.txt,1,0,1
d20050607_babichev.txt,0,,
d20050607_margelov.txt,0,,
d20050607_putin.txt,0,,
d20050607_putin1.txt,0,,
d20050607_putin2.txt,0,,
d20050609_putin.txt,0,,
d20050609_putin1.txt,0,,
d20050610_putin.txt,0,,
d20050610_putin1.txt,1,99,99
d20050610_putin2.txt,0,,
d20050611_nikonov.txt,0,,
d20050612_putin.txt,0,,
d20050612_putin1.txt,0,,
d20050612_putin2.txt,0,,
d20050612_putin3.txt,0,,
d20050613_putin.txt,0,,
d20050613_putin1.txt,0,,
d20050614_arbatov.txt,0,,
d20050614_putin.txt,0,,
d20050614_putin1.txt,0,,
d20050614_putin2.txt,0,,
d20050614_putin3.txt,0,,
d20050614_putin4.txt,0,,
d20050614_putin5.txt,0,,
d20050614_putin6.txt,0,,
d20050614_yavlinsky1.txt,0,,
d20050615_putin.txt,0,,
d20050615_putin1.txt,1,0,0
d20050615_yavlinsky.txt,0,,
d20050616_putin.txt,0,,
d20050616_putin1.txt,0,,
d20050616_putin2.txt,0,,
d20050616_putin3.txt,0,,
d20050616_sadofiyev.txt,0,,
d20050616_zatulin.txt,0,,
d20050616_zavarzin.txt,0,,
d20050617_mironov.txt,0,,
d20050617_putin.txt,0,,
d20050617_putin1.txt,0,,
d20050617_putin2.txt,0,,
d20050617_putin3.txt,0,,
d20050617_tsyganok.txt,0,,
d20050620_panteleev.txt,0,,
d20050620_putin.txt,0,,
d20050620_putin1.txt,0,,
d20050620_putin2.txt,0,,
d20050621_karaganov.txt,0,,
d20050621_putin.txt,0,,
d20050621_putin1.txt,0,,
d20050621_putin2.txt,0,,
d20050622_baluyevsky.txt,0,,
d20050622_bykov.txt,0,,
d20050622_putin.txt,0,,
d20050622_putin1.txt,0,,
d20050622_putin2.txt,0,,
d20050622_rapota.txt,0,,
d20050622_zatulin.txt,0,,
d20050623_pankov.txt,0,,
d20050623_putin.txt,0,,
d20050623_putin1.txt,1,1,1
d20050623_putin2.txt,0,,
d20050624_putin.txt,0,,
d20050624_stepashin.txt,0,,
d20050625_nikonov.txt,0,,
d20050625_putin.txt,0,,
d20050625_putin1.txt,0,,
d20050626_putin.txt,0,,
d20050627_putin.txt,0,,
d20050627_putin2.txt,0,,
d20050628_putin.txt,0,,
d20050628_putin1.txt,0,,
d20050628_putin2.txt,0,,
d20050628_putin3.txt,0,,
d20050628_yavlinsky.txt,0,,
d20050629_ivashov.txt,0,,
d20050629_kuroyedov.txt,0,,
d20050629_putin.txt,0,,
d20050630_arbatov.txt,0,,
d20050630_borisov.txt,0,,
d20050630_burenok.txt,0,,
d20050630_donskov.txt,0,,
d20050630_dymov.txt,0,,
d20050630_golubev.txt,0,,
d20050630_korabelnikov.txt,0,,
d20050630_korobushin.txt,0,,
d20050630_lukyan.txt,0,,
d20050630_nogovitsyn.txt,0,,
d20050630_ozerov.txt,0,,
d20050630_putin.txt,0,,
d20050630_putin1.txt,0,,
d20050630_putin2.txt,0,,
d20050630_pyanzin.txt,1,99,99
d20050630_raykhman.txt,0,,
d20050630_rodionov.txt,0,,
d20050630_yegorov.txt,0,,
d20050630_zaborskiy.txt,0,,
d20050630_zyuganov.txt,0,,
d20050701_belykh.txt,0,,
d20050701_karaganov.txt,0,,
d20050701_korabelnikov.txt,1,0,0
d20050701_putin.txt,0,,
d20050701_putin1.txt,0,,
d20050701_putin2.txt,0,,
d20050702_putin.txt,0,,
d20050702_putin1.txt,0,,
d20050702_putin2.txt,1,0,0
d20050703_putin.txt,0,,
d20050703_putin1.txt,0,,
d20050703_putin2.txt,0,,
d20050703_putin3.txt,0,,
d20050704_berger.txt,0,,
d20050704_putin.txt,0,,
d20050704_putin1.txt,0,,
d20050705_karaganov.txt,0,,
d20050705_putin.txt,1,0,0
d20050705_putin1.txt,0,,
d20050705_putin2.txt,0,,
d20050705_putin3.txt,0,,
d20050705_putin4.txt,0,,
d20050705_putin5.txt,0,,
d20050706_kuroyedov.txt,0,,
d20050706_margelov.txt,0,,
d20050707_putin.txt,0,,
d20050708_nikonov.txt,0,,
d20050708_putin.txt,0,,
d20050709_bakin.txt,0,,
d20050711_putin.txt,0,,
d20050711_putin1.txt,1,99,99
d20050713_baluyevsky.txt,0,,
d20050713_baluyevsky1.txt,0,,
d20050713_ivashov.txt,0,,
d20050713_putin.txt,0,,
d20050714_surkov.txt,0,,
d20050715_babakov.txt,0,,
d20050715_dvorkin.txt,0,,
d20050715_kosachev.txt,0,,
d20050715_kosachev1.txt,0,,
d20050715_putin.txt,0,,
d20050717_putin.txt,0,,
d20050718_putin.txt,0,,
d20050719_putin.txt,0,,
d20050720_guseynov.txt,0,,
d20050720_putin.txt,0,,
d20050720_putin1.txt,0,,
d20050720_putin2.txt,0,,
d20050721_karaganov.txt,0,,
d20050722_putin.txt,0,,
d20050723_nikonov.txt,0,,
d20050725_putin.txt,0,,
d20050725_putin1.txt,0,,
d20050726_baluyevsky.txt,0,,
d20050726_isakov.txt,0,,
d20050726_putin.txt,0,,
d20050727_gryzlov.txt,0,,
d20050727_ivashov.txt,0,,
d20050727_putin.txt,0,,
d20050727_putin1.txt,0,,
d20050728_gryzlov.txt,0,,
d20050728_lavrov.txt,0,,
d20050729_glazyev.txt,0,,
d20050731_donskov.txt,0,,
d20050731_frolov.txt,0,,
d20050731_kolmakov.txt,0,,
d20050731_korabelnikov.txt,0,,
d20050731_kostyukhin.txt,0,,
d20050731_orlov.txt,0,,
d20050731_orlyanskiy.txt,0,,
d20050731_podsoblyayev.txt,0,,
d20050731_posadkin.txt,0,,
d20050731_sayapin.txt,0,,
d20050731_semidetko.txt,0,,
d20050731_smirnov.txt,0,,
d20050731_zas.txt,0,,
d20050801_putin.txt,0,,
d20050802_latyshev.txt,0,,
d20050802_putin.txt,0,,
d20050803_putin.txt,0,,
d20050803_putin1.txt,0,,
d20050803_putin2.txt,0,,
d20050804_putin.txt,1,99,99
d20050808_putin.txt,0,,
d20050809_gareyev.txt,1,1,0
d20050809_putin.txt,0,,
d20050809_putin1.txt,0,,
d20050809_tsyganok.txt,0,,
d20050810_baluyevsky.txt,0,,
d20050810_putin.txt,0,,
d20050811_baluyevsky.txt,0,,
d20050811_belykh.txt,0,,
d20050811_gustov.txt,0,,
d20050811_putin.txt,0,,
d20050811_putin1.txt,0,,
d20050811_putin2.txt,0,,
d20050812_babakov.txt,0,,
d20050812_gareyev.txt,0,,
d20050812_putin.txt,0,,
d20050812_zubkov.txt,0,,
d20050813_gareyev.txt,0,,
d20050815_putin.txt,0,,
d20050815_putin1.txt,0,,
d20050816_gryzlov.txt,0,,
d20050816_putin.txt,1,99,99
d20050816_putin2.txt,0,,
d20050817_putin.txt,0,,
d20050817_putin1.txt,1,1,0
d20050818_putin.txt,0,,
d20050818_putin1.txt,1,0,1
d20050819_baluyevsky.txt,0,,
d20050819_putin.txt,0,,
d20050820_didenko.txt,0,,
d20050820_karaganov.txt,0,,
d20050821_putin.txt,0,,
d20050821_putin1.txt,0,,
d20050822_putin.txt,0,,
d20050823_bokov.txt,0,,
d20050823_putin.txt,0,,
d20050824_gareyev.txt,0,,
d20050824_guseynov.txt,0,,
d20050824_kvashnin.txt,0,,
d20050824_putin.txt,0,,
d20050824_putin1.txt,0,,
d20050825_putin.txt,0,,
d20050826_kirshin.txt,0,,
d20050826_putin.txt,0,,
d20050826_putin1.txt,0,,
d20050826_putin2.txt,0,,
d20050826_putin3.txt,0,,
d20050826_putin4.txt,0,,
d20050826_putin5.txt,0,,
d20050826_putin6.txt,1,0,1
d20050826_putin7.txt,0,,
d20050827_putin.txt,0,,
d20050827_putin1.txt,0,,
d20050827_putin2.txt,0,,
d20050829_putin.txt,0,,
d20050829_putin1.txt,0,,
d20050829_putin2.txt,0,,
d20050830_sergeyev.txt,0,,
d20050831_adamishin.txt,0,,
d20050831_adamishin1.txt,1,0,1
d20050831_batmazov.txt,0,,
d20050831_burenok.txt,0,,
d20050831_chubarev.txt,0,,
d20050831_donskov.txt,0,,
d20050831_fedotov.txt,0,,
d20050831_gareyev.txt,0,,
d20050831_gorshkov.txt,0,,
d20050831_isakov.txt,0,,
d20050831_kruglov.txt,0,,
d20050831_lavrov.txt,0,,
d20050831_maslov.txt,0,,
d20050831_ponkin.txt,0,,
d20050831_putin.txt,0,,
d20050831_salin.txt,0,,
d20050831_serebryannikov.txt,0,,
d20050831_vorobyev.txt,0,,
d20050831_vystorobskiy.txt,0,,
d20050831_yegorov.txt,0,,
d20050831_zhirov.txt,0,,
d20050901_putin.txt,0,,
d20050901_putin1.txt,0,,
d20050901_putin2.txt,0,,
d20050901_zyuganov.txt,0,,
d20050902_putin.txt,0,,
d20050903_gunkin.txt,0,,
d20050903_nikonov.txt,0,,
d20050903_putin.txt,0,,
d20050903_yakubov.txt,0,,
d20050904_putin.txt,0,,
d20050904_putin1.txt,0,,
d20050905_putin.txt,0,,
d20050905_putin1.txt,0,,
d20050905_putin2.txt,0,,
d20050905_yavlinsky.txt,0,,
d20050906_gareyev.txt,0,,
d20050906_kuroyedov.txt,0,,
d20050906_nikonov.txt,0,,
d20050906_putin.txt,0,,
d20050907_putin.txt,0,,
d20050908_pankov.txt,0,,
d20050908_putin.txt,0,,
d20050908_putin2.txt,0,,
d20050908_putin3.txt,0,,
d20050909_putin.txt,0,,
d20050909_putin1.txt,0,,
d20050910_frolov.txt,0,,
d20050910_margelov.txt,0,,
d20050912_margelov.txt,0,,
d20050912_putin.txt,0,,
d20050913_karaganov.txt,0,,
d20050913_lavrov.txt,0,,
d20050913_margelov.txt,0,,
d20050913_nikonov.txt,0,,
d20050913_putin.txt,0,,
d20050914_maslov.txt,0,,
d20050914_putin.txt,0,,
d20050914_putin1.txt,0,,
d20050914_putin2.txt,0,,
d20050915_putin.txt,0,,
d20050915_putin1.txt,0,,
d20050915_putin2.txt,0,,
d20050915_putin3.txt,0,,
d20050916_putin.txt,0,,
d20050916_putin1.txt,0,,
d20050916_putin2.txt,0,,
d20050917_putin.txt,0,,
d20050917_putin1.txt,0,,
d20050919_putin.txt,0,,
d20050920_belousov.txt,0,,
d20050920_margelov.txt,0,,
d20050920_putin.txt,0,,
d20050920_putin1.txt,0,,
d20050920_putin2.txt,0,,
d20050921_gryzlov.txt,0,,
d20050921_mironov.txt,0,,
d20050921_putin.txt,0,,
d20050921_sergeyev.txt,0,,
d20050922_karaganov.txt,0,,
d20050922_putin.txt,0,,
d20050922_putin1.txt,0,,
d20050922_putin2.txt,0,,
d20050923_putin.txt,0,,
d20050923_putin1.txt,0,,
d20050924_nikonov.txt,1,0,1
d20050926_kosachev.txt,0,,
d20050926_putin.txt,0,,
d20050927_putin.txt,0,,
d20050929_putin.txt,0,,
d20050930_baluyevsky.txt,0,,
d20050930_balybin.txt,0,,
d20050930_bochkov.txt,0,,
d20050930_dulnev.txt,1,99,99
d20050930_karaganov.txt,0,,
d20050930_kiknadze.txt,0,,
d20050930_kirillov.txt,0,,
d20050930_kirillov1.txt,0,,
d20050930_kotkov.txt,0,,
d20050930_medvedskiy.txt,0,,
d20050930_nikitchenko.txt,0,,
d20050930_putin.txt,0,,
d20050930_reznichenko.txt,0,,
d20050930_sviridov.txt,0,,
d20050930_tasbulatov.txt,0,,
d20050930_volkov.txt,0,,
d20050930_zaborskiy.txt,0,,
d20051003_putin.txt,0,,
d20051004_guseynov.txt,0,,
d20051004_putin.txt,0,,
d20051005_putin.txt,0,,
d20051005_putin1.txt,0,,
d20051006_putin.txt,0,,
d20051006_putin1.txt,0,,
d20051006_putin2.txt,0,,
d20051006_putin3.txt,0,,
d20051006_putin4.txt,0,,
d20051006_putin5.txt,0,,
d20051007_nikonov.txt,0,,
d20051007_putin.txt,0,,
d20051007_putin1.txt,0,,
d20051007_putin2.txt,0,,
d20051008_nikonov.txt,0,,
d20051010_putin.txt,0,,
d20051011_putin.txt,0,,
d20051011_putin1.txt,0,,
d20051011_putin2.txt,0,,
d20051011_putin3.txt,0,,
d20051012_kudelina.txt,0,,
d20051012_putin.txt,0,,
d20051013_putin.txt,1,1,0
d20051013_putin1.txt,0,,
d20051014_nikonov.txt,0,,
d20051014_putin.txt,0,,
d20051014_putin1.txt,0,,
d20051014_putin2.txt,0,,
d20051015_putin.txt,0,,
d20051015_putin1.txt,0,,
d20051015_putin3.txt,0,,
d20051017_putin.txt,0,,
d20051017_putin1.txt,1,0,0
d20051018_baluyevsky.txt,0,,
d20051018_putin.txt,0,,
d20051018_putin1.txt,0,,
d20051018_putin2.txt,0,,
d20051018_zyuganov.txt,0,,
d20051019_putin.txt,0,,
d20051020_karaganov.txt,0,,
d20051020_putin.txt,0,,
d20051020_putin1.txt,0,,
d20051021_nikonov.txt,0,,
d20051021_putin.txt,0,,
d20051021_putin1.txt,0,,
d20051022_nikonov.txt,0,,
d20051022_putin.txt,0,,
d20051024_berger.txt,0,,
d20051024_putin.txt,0,,
d20051025_putin.txt,0,,
d20051025_putin1.txt,0,,
d20051026_baluyevsky.txt,0,,
d20051026_putin.txt,0,,
d20051026_putin1.txt,0,,
d20051026_putin2.txt,0,,
d20051026_safonov.txt,0,,
d20051027_putin.txt,0,,
d20051028_putin.txt,0,,
d20051028_putin1.txt,0,,
d20051030_putin.txt,0,,
d20051030_putin1.txt,0,,
d20051031_averchenko.txt,0,,
d20051031_gareyev.txt,0,,
d20051031_ilyichev.txt,0,,
d20051031_ivashov.txt,0,,
d20051031_karaganov.txt,0,,
d20051031_kondakov.txt,0,,
d20051031_kortunov.txt,0,,
d20051031_krinitskiy.txt,0,,
d20051031_lavrov.txt,0,,
d20051031_lavrov1.txt,0,,
d20051031_lemeshevskiy.txt,0,,
d20051031_makeyev.txt,0,,
d20051031_putin.txt,0,,
d20051031_putin.txt,0,,
d20051031_putin1.txt,0,,
d20051031_seregin.txt,0,,
d20051031_vasyukov.txt,0,,
d20051031_vorobyev.txt,0,,
d20051031_yakubov.txt,0,,
d20051031_yefimov.txt,0,,
d20051031_zaytsev.txt,0,,
d20051031_zolotov.txt,0,,
d20051101_baluyevsky.txt,0,,
d20051101_nikonov.txt,0,,
d20051101_putin.txt,0,,
d20051101_putin1.txt,0,,
d20051102_fedorov.txt,0,,
d20051102_putin.txt,0,,
d20051102_putin1.txt,0,,
d20051102_putin2.txt,0,,
d20051102_putin3.txt,0,,
d20051103_putin.txt,0,,
d20051103_putin.txt,0,,
d20051103_putin1.txt,0,,
d20051104_putin.txt,0,,
d20051104_putin1.txt,0,,
d20051104_putin2.txt,0,,
d20051107_putin.txt,0,,
d20051107_putin1.txt,0,,
d20051108_putin.txt,0,,
d20051108_putin1.txt,0,,
d20051109_putin.txt,0,,
d20051109_putin1.txt,0,,
d20051109_putin2.txt,0,,
d20051110_putin.txt,1,99,99
d20051110_putin1.txt,1,99,99
d20051111_karaganov.txt,0,,
d20051111_putin.txt,0,,
d20051111_putin1.txt,0,,
d20051111_smirnov.txt,0,,
d20051112_ivanov.txt,0,,
d20051113_putin.txt,0,,
d20051114_putin.txt,0,,
d20051114_putin1.txt,0,,
d20051114_putin2.txt,0,,
d20051114_putin3.txt,0,,
d20051114_putin4.txt,0,,
d20051115_kosachev.txt,0,,
d20051115_putin.txt,0,,
d20051115_putin1.txt,0,,
d20051116_gareyev.txt,0,,
d20051116_putin.txt,0,,
d20051117_putin.txt,0,,
d20051117_putin1.txt,1,0,1
d20051117_sobyanin.txt,0,,
d20051118_nikonov.txt,0,,
d20051118_pavlov.txt,0,,
d20051118_putin.txt,0,,
d20051118_putin1.txt,0,,
d20051118_putin2.txt,0,,
d20051118_putin3.txt,0,,
d20051118_zurabov.txt,0,,
d20051119_dyatlov.txt,0,,
d20051119_nikonov.txt,0,,
d20051119_oleynikov.txt,0,,
d20051119_putin.txt,0,,
d20051119_putin1.txt,0,,
d20051119_putin2.txt,0,,
d20051119_putin3.txt,0,,
d20051120_putin.txt,0,,
d20051121_putin.txt,0,,
d20051121_putin1.txt,0,,
d20051121_putin2.txt,0,,
d20051121_putin3.txt,0,,
d20051121_putin4.txt,0,,
d20051121_putin5.txt,0,,
d20051122_klimov.txt,0,,
d20051122_putin.txt,0,,
d20051122_putin1.txt,0,,
d20051122_putin2.txt,0,,
d20051122_putin3.txt,0,,
d20051122_putin4.txt,0,,
d20051123_belenov.txt,0,,
d20051123_belousov.txt,0,,
d20051123_putin.txt,0,,
d20051123_putin2.txt,0,,
d20051123_putin3.txt,0,,
d20051124_putin.txt,0,,
d20051124_putin1.txt,0,,
d20051124_yakubov.txt,0,,
d20051125_kosachev.txt,0,,
d20051125_putin.txt,0,,
d20051125_putin1.txt,0,,
d20051126_nikonov.txt,0,,
d20051128_putin.txt,1,99,99
d20051128_putin1.txt,0,,
d20051128_putin2.txt,0,,
d20051129_putin.txt,0,,
d20051129_putin1.txt,0,,
d20051130_akulinin.txt,0,,
d20051130_donskov.txt,0,,
d20051130_gladyshev.txt,0,,
d20051130_illarionov.txt,0,,
d20051130_margelov.txt,0,,
d20051130_mayevskiy.txt,0,,
d20051130_moltenskoy.txt,0,,
d20051130_nechayev.txt,0,,
d20051130_popov.txt,0,,
d20051130_putin.txt,0,,
d20051130_putin.txt,0,,
d20051130_putin1.txt,0,,
d20051130_sorokin.txt,0,,
d20051130_timokhin.txt,0,,
d20051130_voronin.txt,0,,
d20051130_zaytsev.txt,0,,
d20051201_baluyevsky.txt,0,,
d20051201_putin.txt,0,,
d20051202_baluyevsky.txt,0,,
d20051202_putin.txt,0,,
d20051202_putin1.txt,0,,
d20051203_putin.txt,0,,
d20051205_putin.txt,0,,
d20051205_putin1.txt,0,,
d20051206_baluyevsky.txt,0,,
d20051206_putin.txt,0,,
d20051206_putin1.txt,0,,
d20051206_putin2.txt,0,,
d20051207_guseynov.txt,0,,
d20051207_putin.txt,0,,
d20051208_putin.txt,0,,
d20051208_putin1.txt,0,,
d20051209_babakov.txt,0,,
d20051209_gareyev.txt,0,,
d20051209_ivanov.txt,0,,
d20051209_karaganov.txt,0,,
d20051209_putin.txt,0,,
d20051210_nikonov.txt,0,,
d20051210_putin.txt,0,,
d20051212_putin.txt,0,,
d20051212_putin1.txt,0,,
d20051212_putin2.txt,0,,
d20051212_putin3.txt,0,,
d20051212_zatulin.txt,0,,
d20051213_putin.txt,0,,
d20051213_putin1.txt,0,,
d20051213_putin2.txt,0,,
d20051213_putin3.txt,0,,
d20051214_gareyev.txt,0,,
d20051214_putin.txt,0,,
d20051214_putin1.txt,0,,
d20051214_putin2.txt,0,,
d20051214_putin3.txt,0,,
d20051214_putin4.txt,0,,
d20051215_linnik.txt,0,,
d20051215_morozov.txt,0,,
d20051215_putin2.txt,0,,
d20051215_putin3.txt,0,,
d20051216_belykh.txt,0,,
d20051216_karaganov.txt,0,,
d20051216_margelov.txt,1,99,99
d20051216_putin.txt,0,,
d20051216_putin1.txt,0,,
d20051216_putin2.txt,0,,
d20051217_putin.txt,0,,
d20051219_lukin.txt,0,,
d20051219_putin.txt,0,,
d20051219_putin1.txt,0,,
d20051220_putin.txt,0,,
d20051220_putin1.txt,0,,
d20051220_zolotarev.txt,0,,
d20051221_gareyev.txt,0,,
d20051221_lukin.txt,0,,
d20051221_putin.txt,0,,
d20051221_putin1.txt,0,,
d20051221_putin2.txt,0,,
d20051221_putin3.txt,0,,
d20051221_putin4.txt,0,,
d20051222_belykh.txt,0,,
d20051222_kosachev.txt,0,,
d20051222_kosachev1.txt,0,,
d20051222_nikonov.txt,0,,
d20051222_putin.txt,1,0,0
d20051222_putin1.txt,0,,
d20051222_putin2.txt,0,,
d20051223_belykh.txt,0,,
d20051223_putin.txt,0,,
d20051223_putin1.txt,0,,
d20051223_sharavin.txt,0,,
d20051223_zolotarev.txt,0,,
d20051224_nikonov.txt,0,,
d20051224_putin.txt,0,,
d20051226_putin.txt,0,,
d20051226_putin1.txt,0,,
d20051227_pankov.txt,0,,
d20051227_putin.txt,0,,
d20051227_putin1.txt,0,,
d20051227_putin2.txt,0,,
d20051228_putin.txt,1,0,0
d20051229_baluyevsky.txt,0,,
d20051229_putin.txt,0,,
d20051229_putin1.txt,0,,
d20051229_putin2.txt,0,,
d20051230_margelov.txt,0,,
d20051230_putin.txt,0,,
d20051230_putin1.txt,0,,
d20051231_alekseyev.txt,0,,
d20051231_arbatov.txt,1,0,0
d20051231_boykov.txt,0,,
d20051231_dvorkin.txt,0,,
d20051231_karaganov.txt,0,,
d20051231_kirillov.txt,0,,
d20051231_kosachev.txt,0,,
d20051231_kulikov.txt,0,,
d20051231_lysukhin.txt,0,,
d20051231_maltsev.txt,0,,
d20051231_margelov.txt,0,,
d20051231_markitan.txt,0,,
d20051231_maslov.txt,0,,
d20051231_muravyev.txt,0,,
d20051231_novikov.txt,0,,
d20051231_okhotnikov.txt,0,,
d20051231_popovkin.txt,0,,
d20051231_putin.txt,0,,
d20051231_putin1.txt,0,,
d20051231_rassolov.txt,0,,
d20051231_serebryannikov.txt,0,,
d20051231_velichko.txt,0,,
d20051231_volkov.txt,0,,
d20051231_zakharov.txt,0,,
d20051231_zatulin.txt,0,,
d20060100_korabelnikov.txt,0,,
d20060104_putin.txt,0,,
d20060106_putin.txt,0,,
d20060106_putin1.txt,0,,
d20060106_putin2.txt,0,,
d20060106_putin3.txt,0,,
d20060110_putin.txt,0,,
d20060110_putin1.txt,0,,
d20060111_putin.txt,0,,
d20060111_putin1.txt,0,,
d20060111_putin2.txt,0,,
d20060112_ivanov.txt,0,,
d20060112_putin.txt,0,,
d20060112_putin1.txt,0,,
d20060112_putin2.txt,0,,
d20060113_tsyganok.txt,0,,
d20060114_nikonov.txt,0,,
d20060115_putin.txt,0,,
d20060115_tsyganok.txt,0,,
d20060116_baranovsky.txt,0,,
d20060116_putin.txt,0,,
d20060116_putin1.txt,0,,
d20060116_putin2.txt,0,,
d20060116_putin3.txt,0,,
